#{"t_start": 1680175705.9355333, "env_id": null}
r,l,t
-352331,3000,1636.002569
-369368,3000,1651.997378
-400358,3000,1667.67789
-362331,3000,1683.068857
-369344,3000,1698.378639
-394332,3000,1715.477246
-353330,3000,1731.134979
-366333,3000,1746.906769
-371356,3000,1763.153799
-352343,3000,1779.521505
-352348,3000,1795.028545
-407361,3000,1811.869225
-376343,3000,1826.91909
-364322,3000,1842.612733
-371326,3000,1858.4891
-333343,3000,1874.278129
-359342,3000,1890.982116
-386359,3000,1906.893008
-358376,3000,1922.327936
-362331,3000,1937.887663
-386322,3000,1953.622568
-363338,3000,1969.390299
-361355,3000,1985.434064
-394355,3000,2001.902625
-324319,3000,2017.229387
-387350,3000,2033.695161
-363321,3000,2049.104671
-392337,3000,2065.963221
-353300,3000,2081.53183
-339327,3000,2097.217368
-351351,3000,2112.955605
-342289,3000,2128.711605
-353315,3000,2145.133225
-382345,3000,2161.624749
-370335,3000,2184.284525
-350322,3000,2199.988996
-357320,3000,2215.709549
-366318,3000,2231.576461
-351329,3000,2246.936066
-327320,3000,2262.169331
-341301,3000,2278.760162
-344338,3000,2294.978487
-360334,3000,2310.363657
-376333,3000,2326.354807
-326314,3000,2341.676596
-365380,3000,2357.68604
-365331,3000,2373.012465
-369334,3000,2388.675989
-352329,3000,2404.295205
-360306,3000,2420.467457
-356316,3000,2436.338706
-341308,3000,2451.877783
-349306,3000,2467.738764
-352298,3000,2484.304186
-366334,3000,2500.577998
-366317,3000,2516.187715
-330313,3000,2532.003994
-385330,3000,2547.47952
-326342,3000,2562.94419
-340319,3000,2578.633089
-375334,3000,2594.517463
-333307,3000,2610.283612
-356308,3000,2626.65641
-364335,3000,2642.018579
-309295,3000,2657.107333
-365335,3000,2672.614599
-375312,3000,2688.615645
-356334,3000,2705.919127
-357334,3000,2721.665676
-331299,3000,2737.932377
-362320,3000,2753.036021
-368313,3000,2768.59965
-368319,3000,2784.320686
-366297,3000,2799.644657
-349291,3000,2815.638513
-362316,3000,2831.222633
-384330,3000,2846.750431
-310276,3000,2862.413722
-357345,3000,2878.321197
-364290,3000,2894.901522
-347323,3000,2910.894578
-352322,3000,2926.968461
-352319,3000,2942.725408
-331328,3000,2958.294904
-345318,3000,2974.316719
-365336,3000,2990.026095
-372325,3000,3004.789107
-342304,3000,3020.950467
-345296,3000,3036.756498
-336337,3000,3052.621584
-353303,3000,3068.719872
-363323,3000,3084.880926
-325347,3000,3100.696428
-356319,3000,3116.414703
-334319,3000,3132.049141
-355322,3000,3147.666109
-371301,3000,3163.157897
-331283,3000,3179.867661
-329311,3000,3196.350985
-341298,3000,3212.729204
-343317,3000,3228.180843
-305308,3000,3250.491277
-346278,3000,3266.119736
-342300,3000,3282.823195
-354313,3000,3298.46635
-335318,3000,3314.080644
-352320,3000,3329.380869
-326327,3000,3345.490224
-336292,3000,3361.664843
-343307,3000,3376.862683
-344328,3000,3392.528575
-324301,3000,3407.810497
-379348,3000,3422.931969
-324296,3000,3439.678049
-300284,3000,3456.044712
-323307,3000,3471.627603
-365322,3000,3487.268249
-371313,3000,3502.826165
-336301,3000,3518.571928
-335323,3000,3533.762372
-328300,3000,3549.081408
-352303,3000,3564.823422
-368317,3000,3580.589194
-337324,3000,3597.293078
-328298,3000,3612.553281
-363312,3000,3628.761194
-317290,3000,3644.516725
-358332,3000,3660.287801
-366344,3000,3675.924023
-311302,3000,3691.269022
-336314,3000,3706.65003
-355294,3000,3722.394864
-324326,3000,3737.784696
